id,key,value,type
2266485843,crossing,traffic_signals,Regular
2266485843,highway,crossing,Regular
2266485843,horse,yes,Regular
2266485843,supervised,no,Regular
2266485844,bicycle,yes,Regular
2266485844,crossing,traffic_signals,Regular
2266485844,highway,crossing,Regular
2266485844,horse,yes,Regular
2266485844,supervised,no,Regular
2266485845,bicycle,yes,Regular
2266485845,crossing,traffic_signals,Regular
2266485845,highway,crossing,Regular
2266485845,horse,yes,Regular
2266485845,supervised,no,Regular
2266485846,bicycle,yes,Regular
2266485846,crossing,traffic_signals,Regular
2266485846,highway,crossing,Regular
2266485846,horse,yes,Regular
2266485846,supervised,no,Regular
2266485847,bicycle,yes,Regular
2266485847,crossing,traffic_signals,Regular
2266485847,highway,crossing,Regular
2266485847,horse,yes,Regular
2266485847,supervised,no,Regular
2266485848,bicycle,yes,Regular
2266485848,crossing,traffic_signals,Regular
2266485848,highway,crossing,Regular
2266485848,horse,yes,Regular
2266485848,supervised,no,Regular
2266485849,bicycle,yes,Regular
2266485849,crossing,traffic_signals,Regular
2266485849,highway,crossing,Regular
2266485849,horse,yes,Regular
2266485849,supervised,no,Regular
2266485850,bicycle,yes,Regular
2266485850,crossing,traffic_signals,Regular
2266485850,highway,crossing,Regular
2266485850,horse,yes,Regular
2266485850,supervised,no,Regular
2266485851,bicycle,yes,Regular
2266485851,crossing,traffic_signals,Regular
2266485851,highway,crossing,Regular
2266485851,horse,yes,Regular
2266485851,supervised,no,Regular
2266485852,bicycle,yes,Regular
2266485852,crossing,uncontrolled,Regular
2266485852,highway,crossing,Regular
2266485852,horse,yes,Regular
2266485852,supervised,no,Regular
2266485853,bicycle,yes,Regular
2266485853,crossing,uncontrolled,Regular
2266485853,highway,crossing,Regular
2266485853,horse,yes,Regular
2266485853,supervised,no,Regular
2266485854,bicycle,yes,Regular
2266485854,crossing,uncontrolled,Regular
2266485854,highway,crossing,Regular
2266485854,horse,yes,Regular
2266485854,supervised,no,Regular
2266485855,bicycle,yes,Regular
2266485855,crossing,uncontrolled,Regular
2266485855,foot,yes,Regular
2266485855,highway,crossing,Regular
2266485855,horse,yes,Regular
2266485855,supervised,no,Regular
2266485856,bicycle,yes,Regular
2266485856,crossing,traffic_signals,Regular
2266485856,highway,crossing,Regular
2266485856,horse,yes,Regular
2266485856,supervised,no,Regular
2266485857,bicycle,yes,Regular
2266485857,crossing,uncontrolled,Regular
2266485857,highway,crossing,Regular
2266485857,horse,yes,Regular
2266485857,supervised,no,Regular
2266485858,bicycle,yes,Regular
2266485858,crossing,traffic_signals,Regular
2266485858,foot,yes,Regular
2266485858,highway,crossing,Regular
2266485858,horse,yes,Regular
2266485858,supervised,no,Regular
2266485859,bicycle,yes,Regular
2266485859,crossing,traffic_signals,Regular
2266485859,foot,yes,Regular
2266485859,highway,crossing,Regular
2266485859,horse,yes,Regular
2266485859,supervised,no,Regular
2266485860,bicycle,yes,Regular
2266485860,crossing,traffic_signals,Regular
2266485860,highway,crossing,Regular
2266485860,horse,yes,Regular
2266485860,supervised,no,Regular
2266485861,bicycle,yes,Regular
2266485861,crossing,traffic_signals,Regular
2266485861,highway,crossing,Regular
2266485861,horse,yes,Regular
2266485861,supervised,no,Regular
2266485862,bicycle,yes,Regular
2266485862,crossing,traffic_signals,Regular
2266485862,foot,yes,Regular
2266485862,highway,crossing,Regular
2266485862,horse,yes,Regular
2266485862,supervised,no,Regular
2266485863,bicycle,yes,Regular
2266485863,crossing,traffic_signals,Regular
2266485863,foot,yes,Regular
2266485863,highway,crossing,Regular
2266485863,horse,yes,Regular
2266485863,supervised,no,Regular
2266662219,highway,crossing,Regular
2266662226,highway,crossing,Regular
2266662229,highway,crossing,Regular
2266662232,highway,crossing,Regular
2266662234,highway,crossing,Regular
2266662237,highway,crossing,Regular
2266662239,highway,crossing,Regular
2266662242,highway,crossing,Regular
2266662252,highway,crossing,Regular
2266662255,highway,crossing,Regular
2266662326,bicycle,yes,Regular
2266662326,crossing,traffic_signals,Regular
2266662326,highway,crossing,Regular
2266662326,horse,yes,Regular
2266662326,supervised,no,Regular
2266662365,bicycle,yes,Regular
2266662365,crossing,traffic_signals,Regular
2266662365,highway,crossing,Regular
2266662365,horse,yes,Regular
2266662365,supervised,no,Regular
2266662396,bicycle,yes,Regular
2266662396,crossing,traffic_signals,Regular
2266662396,highway,crossing,Regular
2266662396,horse,yes,Regular
2266662396,supervised,no,Regular
2266662547,highway,crossing,Regular
2266662552,bicycle,yes,Regular
2266662552,crossing,traffic_signals,Regular
2266662552,highway,crossing,Regular
2266662552,horse,yes,Regular
2266662552,supervised,no,Regular
2266662555,bicycle,yes,Regular
2266662555,crossing,traffic_signals,Regular
2266662555,highway,crossing,Regular
2266662555,horse,yes,Regular
2266662555,supervised,no,Regular
2266662566,highway,crossing,Regular
2266662570,highway,crossing,Regular
2266662574,highway,crossing,Regular
2266662594,bicycle,yes,Regular
2266662594,crossing,uncontrolled,Regular
2266662594,highway,crossing,Regular
2266662594,horse,yes,Regular
2266662594,supervised,no,Regular
2266662596,bicycle,yes,Regular
2266662596,crossing,traffic_signals,Regular
2266662596,highway,crossing,Regular
2266662596,horse,yes,Regular
2266662596,supervised,no,Regular
2266662601,bicycle,yes,Regular
2266662601,crossing,traffic_signals,Regular
2266662601,highway,crossing,Regular
2266662601,horse,yes,Regular
2266662601,supervised,no,Regular
2266662669,bicycle,yes,Regular
2266662669,crossing,uncontrolled,Regular
2266662669,highway,crossing,Regular
2266662669,horse,yes,Regular
2266662669,supervised,no,Regular
2266662803,crossing,traffic_signals,Regular
2266662803,highway,crossing,Regular
2266662808,crossing,traffic_signals,Regular
2266662808,highway,crossing,Regular
2270725640,bicycle,yes,Regular
2270725640,crossing,traffic_signals,Regular
2270725640,highway,crossing,Regular
2270725640,horse,yes,Regular
2270725640,supervised,no,Regular
2270725641,bicycle,yes,Regular
2270725641,crossing,traffic_signals,Regular
2270725641,highway,crossing,Regular
2270725641,horse,yes,Regular
2270725641,supervised,no,Regular
2270725642,bicycle,yes,Regular
2270725642,crossing,traffic_signals,Regular
2270725642,highway,crossing,Regular
2270725642,horse,yes,Regular
2270725642,supervised,no,Regular
2270725643,bicycle,yes,Regular
2270725643,crossing,traffic_signals,Regular
2270725643,highway,crossing,Regular
2270725643,horse,yes,Regular
2270725643,supervised,no,Regular
2270725644,bicycle,yes,Regular
2270725644,crossing,traffic_signals,Regular
2270725644,highway,crossing,Regular
2270725644,horse,yes,Regular
2270725644,supervised,no,Regular
2270725645,bicycle,yes,Regular
2270725645,crossing,traffic_signals,Regular
2270725645,highway,crossing,Regular
2270725645,horse,yes,Regular
2270725645,supervised,no,Regular
2270725646,bicycle,yes,Regular
2270725646,crossing,traffic_signals,Regular
2270725646,highway,crossing,Regular
2270725646,horse,yes,Regular
2270725646,supervised,no,Regular
2270725647,bicycle,yes,Regular
2270725647,crossing,traffic_signals,Regular
2270725647,highway,crossing,Regular
2270725647,horse,yes,Regular
2270725647,supervised,no,Regular
2270725648,bicycle,yes,Regular
2270725648,crossing,traffic_signals,Regular
2270725648,highway,crossing,Regular
2270725648,horse,yes,Regular
2270725648,supervised,no,Regular
2270725649,bicycle,yes,Regular
2270725649,crossing,traffic_signals,Regular
2270725649,highway,crossing,Regular
2270725649,horse,yes,Regular
2270725649,supervised,no,Regular
2270725696,natural,tree,Regular
2270725697,natural,tree,Regular
2270725698,natural,tree,Regular
2270725699,natural,tree,Regular
2270725700,natural,tree,Regular
2270725702,natural,tree,Regular
2270725703,natural,tree,Regular
2270725704,natural,tree,Regular
2270725705,natural,tree,Regular
2270725707,natural,tree,Regular
2270725709,natural,tree,Regular
2270725710,natural,tree,Regular
2270725711,natural,tree,Regular
2270725712,natural,tree,Regular
2270725716,natural,tree,Regular
2270725724,bicycle,yes,Regular
2270725724,crossing,traffic_signals,Regular
2270725724,highway,crossing,Regular
2270725724,horse,yes,Regular
2270725724,supervised,no,Regular
2270725726,natural,tree,Regular
2270725728,natural,tree,Regular
2270725730,natural,tree,Regular
2270725732,natural,tree,Regular
2270725737,natural,tree,Regular
2270725743,barrier,gate,Regular
2270725751,bicycle,yes,Regular
2270725751,crossing,traffic_signals,Regular
2270725751,highway,crossing,Regular
2270725751,horse,yes,Regular
2270725751,supervised,no,Regular
2270725753,natural,tree,Regular
2270725754,natural,tree,Regular
2270725755,natural,tree,Regular
2270725756,natural,tree,Regular
2270725757,natural,tree,Regular
2270725761,bicycle,yes,Regular
2270725761,crossing,traffic_signals,Regular
2270725761,highway,crossing,Regular
2270725761,horse,yes,Regular
2270725761,supervised,no,Regular
2270725764,bicycle,yes,Regular
2270725764,crossing,traffic_signals,Regular
2270725764,highway,crossing,Regular
2270725764,horse,yes,Regular
2270725764,supervised,no,Regular
2270725772,bicycle,yes,Regular
2270725772,crossing,traffic_signals,Regular
2270725772,highway,crossing,Regular
2270725772,horse,yes,Regular
2270725772,supervised,no,Regular
2270725773,natural,tree,Regular
2270725774,natural,tree,Regular
2270725775,natural,tree,Regular
2270725776,natural,tree,Regular
2270725777,natural,tree,Regular
2270725778,natural,tree,Regular
2270725779,natural,tree,Regular
2270725780,natural,tree,Regular
2270725781,natural,tree,Regular
2270725782,natural,tree,Regular
2270725783,natural,tree,Regular
2270725784,natural,tree,Regular
2270725785,natural,tree,Regular
2270725786,natural,tree,Regular
2270725787,natural,tree,Regular
2270725788,natural,tree,Regular
2270725789,natural,tree,Regular
2270725790,natural,tree,Regular
2270725791,natural,tree,Regular
2270725792,natural,tree,Regular
2270725793,natural,tree,Regular
2270725794,natural,tree,Regular
2270725795,natural,tree,Regular
2270725796,natural,tree,Regular
2270725797,natural,tree,Regular
2270725813,natural,tree,Regular
2270725814,natural,tree,Regular
2270725816,natural,tree,Regular
2270725818,natural,tree,Regular
2270725819,natural,tree,Regular
2270725821,natural,tree,Regular
2270725823,natural,tree,Regular
2270725824,natural,tree,Regular
2270725826,natural,tree,Regular
2270725828,natural,tree,Regular
2270725829,natural,tree,Regular
2270725831,natural,tree,Regular
2270725833,natural,tree,Regular
2270725834,natural,tree,Regular
2270725836,natural,tree,Regular
2270725838,natural,tree,Regular
2270725839,natural,tree,Regular
2270725841,natural,tree,Regular
2270725843,natural,tree,Regular
2270725849,natural,tree,Regular
2270725850,natural,tree,Regular
2270725852,natural,tree,Regular
2270725854,natural,tree,Regular
2270725855,natural,tree,Regular
2270725857,natural,tree,Regular
2270725859,natural,tree,Regular
2270725860,natural,tree,Regular
2270725861,natural,tree,Regular
2270725862,natural,tree,Regular
2270725863,natural,tree,Regular
2270725864,natural,tree,Regular
2270725865,natural,tree,Regular
2270725867,natural,tree,Regular
2270725869,natural,tree,Regular
2270725870,natural,tree,Regular
2270725872,natural,tree,Regular
2270725874,natural,tree,Regular
2270725875,natural,tree,Regular
2270725877,natural,tree,Regular
2270725879,natural,tree,Regular
2270725881,natural,tree,Regular
2270725882,natural,tree,Regular
2270725884,natural,tree,Regular
2270725886,natural,tree,Regular
2270725888,natural,tree,Regular
2270725889,natural,tree,Regular
2270725891,natural,tree,Regular
2270725893,natural,tree,Regular
2270725895,natural,tree,Regular
2270725896,natural,tree,Regular
2270725898,natural,tree,Regular
2270725900,natural,tree,Regular
2270725902,natural,tree,Regular
2270725903,natural,tree,Regular
2270725905,natural,tree,Regular
2270725908,traffic_calming,bump,Regular
2272654107,barrier,gate,Regular
2279465675,natural,tree,Regular
2279465677,natural,tree,Regular
2279465681,natural,tree,Regular
2279465682,natural,tree,Regular
2279465685,natural,tree,Regular
2279465690,natural,tree,Regular
2279465691,natural,tree,Regular
2279465692,natural,tree,Regular
2279465696,natural,tree,Regular
2279465701,natural,tree,Regular
2279465704,natural,tree,Regular
2279465708,natural,tree,Regular
2279465709,natural,tree,Regular
2279465716,natural,tree,Regular
2279465717,natural,tree,Regular
2279465718,natural,tree,Regular
2279465721,natural,tree,Regular
2279465724,natural,tree,Regular
2279465735,natural,tree,Regular
2279465736,natural,tree,Regular
2280294836,entrance,main,Regular
2280294860,entrance,main,Regular
2280294880,entrance,exit,Regular
2280294910,entrance,exit,Regular
2280294917,entrance,exit,Regular
2280294924,entrance,main,Regular
2280363526,highway,turning_circle,Regular
2280363553,barrier,gate,Regular
2280363555,barrier,gate,Regular
2280363560,barrier,gate,Regular
2280363562,barrier,gate,Regular
2280363691,barrier,gate,Regular
2281679063,amenity,fuel,Regular
2281679103,shop,convenience,Regular
2281679134,highway,crossing,Regular
2281679141,highway,crossing,Regular
2281679143,highway,crossing,Regular
2281679145,highway,crossing,Regular
2281679167,bicycle,yes,Regular
2281679167,crossing,traffic_signals,Regular
2281679167,highway,crossing,Regular
2281679167,horse,yes,Regular
2281679167,supervised,no,Regular
2281679169,bicycle,yes,Regular
2281679169,crossing,traffic_signals,Regular
2281679169,highway,crossing,Regular
2281679169,horse,yes,Regular
2281679169,supervised,no,Regular
2281679171,bicycle,yes,Regular
2281679171,crossing,traffic_signals,Regular
2281679171,highway,crossing,Regular
2281679171,horse,yes,Regular
2281679171,supervised,no,Regular
2281679174,bicycle,yes,Regular
2281679174,crossing,traffic_signals,Regular
2281679174,highway,crossing,Regular
2281679174,horse,yes,Regular
2281679174,supervised,no,Regular
2281679176,bicycle,yes,Regular
2281679176,crossing,traffic_signals,Regular
2281679176,highway,crossing,Regular
2281679176,horse,yes,Regular
2281679176,supervised,no,Regular
2281679181,highway,traffic_signals,Regular
2281679183,highway,traffic_signals,Regular
2281679185,bicycle,yes,Regular
2281679185,crossing,traffic_signals,Regular
2281679185,highway,crossing,Regular
2281679185,horse,yes,Regular
2281679185,supervised,no,Regular
2281679201,man_made,beacon,Regular
2281679255,crossing,uncontrolled,Regular
2281679255,highway,crossing,Regular
